date,average_pm25
2025-05-15,34.72601562499998
2025-05-16,34.278144329896925
2025-05-17,30.50176470588233
2025-05-18,26.47664215686272
2025-05-19,20.77835858585857
2025-05-20,21.097317708333332
2025-05-21,22.288098958333325
2025-05-22,24.592343749999984
2025-05-23,21.700392670157076
2025-05-24,24.194304461942263
2025-05-25,23.31419889502763
2025-05-26,23.818483146067408
2025-05-27,25.975762711864398
2025-05-28,22.912082191780808
2025-05-29,20.77035230352303
2025-05-30,26.61264102564102
2025-05-31,36.66659259259261
2025-06-01,38.50268170426063
2025-06-02,38.67154228855721
2025-06-03,33.37015424164526
2025-06-04,29.836775956284164
2025-06-05,37.46192411924118
2025-06-06,38.28276041666667
2025-06-07,43.39509186351706
2025-06-08,43.006249999999994
2025-06-09,43.17069892473118
2025-06-10,40.73648044692737
2025-06-11,32.613785310734485
2025-06-12,25.720084269662916
2025-06-13,26.488489583333333
2025-06-14,33.161439790575876
2025-06-15,25.447342105263147
2025-06-16,21.549843750000008
2025-06-17,25.965529100529128
